car_make_value,car_type_value,alimentation_value,carosserie_value,puissance_value,id,name,year,details
MERCEDES,CLASSE C IV,DIES,CPE,11,ME66631,C220 D 4MATIC AMG LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,DIES,CPE,11,ME66630,C220 D 4MATIC AVANTGARDE LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,DIES,CPE,11,ME66718,C220 D AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,DIES,CPE,11,ME66717,C220 D AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,DIES,CPE,14,ME66645,C300 D 245 AMG LINE 4MATIC BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,DIES,CPE,14,ME66644,C300 D 245 AVANTGARDE LINE 4MATIC BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,CARB,BER,8,ME66688,C180 AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,CARB,BER,8,ME66687,C180 AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,CARB,BER,8,ME66698,C180 BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,CARB,BRK,8,ME66704,C180 AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,CARB,BRK,8,ME66703,C180 AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,CARB,BRK,8,ME66712,C180 BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EH,BER,10,ME66588,C200 AMG LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,BER,10,ME66587,C200 AVANTGARDE LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,BER,10,ME66597,C200 BUSINESS LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,BRK,10,ME66604,C200 AMG LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,BRK,10,ME66603,C200 AVANTGARDE LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,BRK,10,ME66613,C200 BUSINESS LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,CAB,10,ME66635,C200 AMG LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,CAB,10,ME66634,C200 AVANTGARDE LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,CPE,10,ME66626,C200 AMG LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,EH,CPE,10,ME66625,C200 AVANTGARDE LINE BA,A partir de 2018,A partir de 2018
MERCEDES,CLASSE C IV,GL,BER,11,ME66697,C300 DE AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,GL,BER,11,ME66696,C300 DE AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,GL,BER,11,ME66700,C300 DE BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,GL,BRK,11,ME66710,C300 DE AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,GL,BRK,11,ME66709,C300 DE AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,GL,BRK,11,ME66714,C300 DE BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BER,12,ME66693,C300 E 4MATIC AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BER,12,ME66692,C300 E 4MATIC AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BER,12,ME66702,C300 E 4MATIC BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BER,12,ME66691,C300 E AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BER,12,ME66690,C300 E AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BER,12,ME66701,C300 E BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BRK,12,ME66706,C300 E AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BRK,12,ME66705,C300 E AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C IV,EE,BRK,12,ME66715,C300 E BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE C V,GH,BER,9,ME86014,C200 D AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,9,ME86013,C200 D AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,9,ME86015,C200 D BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,11,ME86017,C220 D 4MATIC AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,11,ME86016,C220 D 4MATIC AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,11,ME86018,C220 D 4MATIC BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,11,ME86008,C220 D AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,11,ME86007,C220 D AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BER,11,ME86009,C220 D BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,9,ME86020,C200 D AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,9,ME86019,C200 D AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,9,ME86021,C200 D BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,11,ME86026,C220 D 4MATIC ALL-TERRAIN,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,11,ME86023,C220 D 4MATIC AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,11,ME86022,C220 D 4MATIC AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,11,ME86024,C220 D 4MATIC BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,11,ME86011,C220 D AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,11,ME86010,C220 D AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GH,BRK,11,ME86012,C220 D BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EH,BER,11,ME86002,C200 AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EH,BER,11,ME86001,C200 AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EH,BER,11,ME86003,C200 BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EH,BRK,11,ME86025,C200 4MATIC ALL-TERRAIN,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EH,BRK,11,ME86005,C200 AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EH,BRK,11,ME86004,C200 AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EH,BRK,11,ME86006,C200 BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,GL,BER,11,ME86041,C300 DE 4MATIC AMG LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BER,11,ME86039,C300 DE 4MATIC AVANTGARDE LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BER,11,ME86040,C300 DE 4MATIC BUSINESS LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BER,11,ME86038,C300 DE AMG LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BER,11,ME86036,C300 DE AVANTGARDE LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BER,11,ME86037,C300 DE BUSINESS LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BRK,11,ME86048,C300 DE 4MATIC AMG LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BRK,11,ME86046,C300 DE 4MATIC AVANTGARDE LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BRK,11,ME86047,C300 DE 4MATIC BUSINESS LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BRK,11,ME86045,C300 DE AMG LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BRK,11,ME86043,C300 DE AVANTGARDE LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,GL,BRK,11,ME86044,C300 DE BUSINESS LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,EE,BER,11,ME86028,C300 E 313 AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EE,BER,11,ME86027,C300 E 313 AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EE,BER,11,ME86029,C300 E 313 BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EE,BER,15,ME86035,C400 E 4MATIC AMG LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,EE,BER,15,ME86033,C400 E 4MATIC AVANTGARDE LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,EE,BER,15,ME86034,C400 E 4MATIC BUSINESS LINE,A partir de 2022,A partir de 2022
MERCEDES,CLASSE C V,EE,BRK,11,ME86031,C300 E 313 AMG LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EE,BRK,11,ME86030,C300 E 313 AVANTGARDE LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE C V,EE,BRK,11,ME86032,C300 E 313 BUSINESS LINE,A partir de 2021,A partir de 2021
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78110,CLA 180 D AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78086,CLA 180 D AMG LINE,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78089,CLA 180 D AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78109,CLA 180 D BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78087,CLA 180 D BUSINESS LINE,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78090,CLA 180 D BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78108,CLA 180 D PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78085,CLA 180 D PROGRESSIVE LINE,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,6,ME78088,CLA 180 D PROGRESSIVE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,8,ME78113,CLA 200 D AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,8,ME78074,CLA 200 D AMG LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,8,ME78112,CLA 200 D BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,8,ME78075,CLA 200 D BUSINESS LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,8,ME78111,CLA 200 D PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,8,ME78073,CLA 200 D PROGRESSIVE LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BER,10,ME78116,CLA 220 D AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,10,ME78021,CLA 220 D AMG LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,DIES,BER,10,ME78115,CLA 220 D BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,10,ME78114,CLA 220 D PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BER,10,ME78020,CLA 220 D PROGRESSIVE LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78130,SB CLA 180 D AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78092,SB CLA 180 D AMG LINE,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78095,SB CLA 180 D AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78129,SB CLA 180 D BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78093,SB CLA 180 D BUSINESS LINE,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78096,SB CLA 180 D BUSINESS LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78128,SB CLA 180 D PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78091,SB CLA 180 D PROGRESSIVE LINE,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,6,ME78094,SB CLA 180 D PROGRESSIVE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,8,ME78133,SB CLA 200 D AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,8,ME78077,SB CLA 200 D AMG LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,8,ME78132,SB CLA 200 D BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,8,ME78078,SB CLA 200 D BUSINESS LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,8,ME78131,SB CLA 200 D PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,8,ME78076,SB CLA 200 D PROGRESSIVE LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,DIES,BRK,10,ME78136,SB CLA 220 D AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,10,ME78055,SB CLA 220 D AMG LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,DIES,BRK,10,ME78135,SB CLA 220 D BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,10,ME78134,SB CLA 220 D PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,DIES,BRK,10,ME78054,SB CLA 220 D PROGRESSIVE LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,7,ME78002,CLA 180 AMG LINE,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,7,ME78005,CLA 180 AMG LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,7,ME78023,CLA 180 BUSINESS LINE,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,7,ME78024,CLA 180 BUSINESS LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,7,ME78001,CLA 180 PROGRESSIVE LINE,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,7,ME78004,CLA 180 PROGRESSIVE LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,9,ME78066,CLA 200 AMG LINE 7G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,CARB,BER,9,ME78067,CLA 200 BUSINESS LINE 7G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,CARB,BER,9,ME78065,CLA 200 PROGRESSIVE LINE 7G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,CARB,BER,13,ME78011,CLA 250 4MATIC AMG LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,13,ME78010,CLA 250 4MATIC PROGRESSIVE LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,31,ME78063,AMG CLA 45 S 4MATIC+ 8G-DCT,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BER,31,ME78107,CLA 45 AMG S 4MATIC+,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,CARB,BRK,7,ME78033,SB CLA 180 AMG LINE,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,7,ME78036,SB CLA 180 AMG LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,7,ME78057,SB CLA 180 BUSINESS LINE,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,7,ME78058,SB CLA 180 BUSINESS LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,7,ME78032,SB CLA 180 PROGRESSIVE LINE,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,7,ME78035,SB CLA 180 PROGRESSIVE LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,9,ME78069,SB CLA 200 AMG LINE 7G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,CARB,BRK,9,ME78070,SB CLA 200 BUSINESS LINE 7G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,CARB,BRK,9,ME78068,SB CLA 200 PROGRESSIVE LINE 7G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,CARB,BRK,13,ME78042,SB CLA 250 4MATIC AMG LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,13,ME78041,SB CLA 250 4MATIC PROGRESSIVE LINE BA,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,31,ME78064,SB AMG CLA 45 S 4MATIC+ 8G-DCT,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLA II,CARB,BRK,31,ME78127,SB CLA 45 AMG S 4MATIC+,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BER,7,ME78099,CLA 180 AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BER,7,ME78098,CLA 180 BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BER,7,ME78097,CLA 180 PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BER,9,ME78102,CLA 200 AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BER,9,ME78101,CLA 200 BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BER,9,ME78100,CLA 200 PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BRK,7,ME78119,SB CLA 180 AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BRK,7,ME78118,SB CLA 180 BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BRK,7,ME78117,SB CLA 180 PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BRK,9,ME78122,SB CLA 200 AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BRK,9,ME78121,SB CLA 200 BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EH,BRK,9,ME78120,SB CLA 200 PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EE,BER,8,ME78081,CLA 250 E AMG LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,EE,BER,8,ME78083,CLA 250 E BUSINESS LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,EE,BER,8,ME78079,CLA 250 E PROGRESSIVE LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,EE,BER,9,ME78105,CLA 250 E AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EE,BER,9,ME78104,CLA 250 E BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EE,BER,9,ME78103,CLA 250 E PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EE,BRK,8,ME78082,SB CLA 250 E AMG LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,EE,BRK,8,ME78084,SB CLA 250 E BUSINESS LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,EE,BRK,8,ME78080,SB CLA 250 E PROGRESSIVE LINE 8G-DCT,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLA II,EE,BRK,9,ME78125,SB CLA 250 E AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EE,BRK,9,ME78124,SB CLA 250 E BUSINESS LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLA II,EE,BRK,9,ME78123,SB CLA 250 E PROGRESSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE CLS,DIES,CPE,11,ME54139,220 D AMG LINE PH2,A partir de 2021,A partir de 2021
MERCEDES,CLASSE CLS,DIES,CPE,11,ME54137,220D AMG LINE +,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLS,DIES,CPE,14,ME54135,300D AMG LINE +,A partir de 2018,A partir de 2018
MERCEDES,CLASSE CLS,DIES,CPE,14,ME54134,300D EXECUTIVE,A partir de 2018,A partir de 2018
MERCEDES,CLASSE CLS,DIES,CPE,21,ME54140,400 D 4MATIC AMG LINE PH2,A partir de 2021,A partir de 2021
MERCEDES,CLASSE CLS,DIES,CPE,21,ME54138,400D AMG LINE+ 4MATIC,A partir de 2020,A partir de 2020
MERCEDES,CLASSE CLS,DIES,CPE,22,ME54133,400D AMG LINE+ 4MATIC,A partir de 2018,A partir de 2018
MERCEDES,CLASSE CLS,DIES,CPE,22,ME54132,400D EXECUTIVE 4MATIC,A partir de 2018,A partir de 2018
MERCEDES,CLASSE CLS,EH,CPE,25,ME54130,450 AMG LINE+ 4MATIC,A partir de 2018,A partir de 2018
MERCEDES,CLASSE CLS,EH,CPE,25,ME54129,450 EXECUTIVE 4MATIC,A partir de 2018,A partir de 2018
MERCEDES,CLASSE CLS,EH,CPE,32,ME54136,AMG 53 4MATIC+,A partir de 2019,A partir de 2019
MERCEDES,CLASSE CLS,EH,CPE,32,ME54141,AMG 53 4MATIC+ PH2,A partir de 2021,A partir de 2021
MERCEDES,CLASSE E V,DIES,BER,11,ME72244,E220 D AMG LINE BA,A partir de 2021,A partir de 2021
MERCEDES,CLASSE E V,DIES,BER,11,ME72209,E220 D AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,DIES,BER,11,ME72208,E220 D AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,DIES,BER,11,ME72243,E220 D AVANTGARDE LINE BA,A partir de 2021,A partir de 2021
MERCEDES,CLASSE E V,DIES,BER,21,ME72211,E400 D 4MATIC AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,DIES,BER,21,ME72210,E400 D 4MATIC AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,DIES,BRK,11,ME72247,E220 D 4MATIC ALL-TERRAIN BA,A partir de 2021,A partir de 2021
MERCEDES,CLASSE E V,DIES,BRK,11,ME72216,E220 D AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,DIES,BRK,11,ME72246,E220 D AMG LINE BA,A partir de 2021,A partir de 2021
MERCEDES,CLASSE E V,DIES,BRK,11,ME72215,E220 D AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,DIES,BRK,11,ME72245,E220 D AVANTGARDE LINE BA,A partir de 2021,A partir de 2021
MERCEDES,CLASSE E V,DIES,BRK,21,ME72218,E400 D 4MATIC AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,DIES,BRK,21,ME72217,E400 D 4MATIC AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,GL,BER,11,ME72214,E300 DE AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,GL,BER,11,ME72213,E300 DE AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,GL,BRK,11,ME72222,E300 DE AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,GL,BRK,11,ME72221,E300 DE AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,EE,BER,12,ME72232,E300 E AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,EE,BER,12,ME72231,E300 E AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,EE,BRK,12,ME72236,E300 E AMG LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E V,EE,BRK,12,ME72235,E300 E AVANTGARDE LINE BA,A partir de 2020,A partir de 2020
MERCEDES,CLASSE E VI,GH,BER,11,ME97017,E220 D 4MATIC AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,11,ME97016,E220 D 4MATIC AVANTGARDE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,11,ME97018,E220 D 4MATIC EXCLUSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,11,ME97014,E220 D AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,11,ME97013,E220 D AVANTGARDE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,11,ME97015,E220 D EXCLUSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,25,ME97020,E450 D 4MATIC AMG LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,25,ME97019,E450 D 4MATIC AVANTGARDE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BER,25,ME97021,E450 D 4MATIC EXCLUSIVE LINE,A partir de 2023,A partir de 2023
MERCEDES,CLASSE E VI,GH,BRK,11,ME97046,E220 D 4MATIC ALL-TERRAIN,A partir de 2023,A partir de 2023
